trajectory_id,trajectory_index,energy_mean,energy_std,energy_min,energy_max,energy_early_mean,energy_late_mean,energy_late_minus_early
l96_nx40_complete_state_v1_traj_123,123,9.474169835413948,0.867926948817397,7.104851008506789,12.746078688241282,9.237109662744441,9.710998729866217,0.47388906712177636
l96_nx40_complete_state_v1_traj_124,124,9.40497250279653,0.97949486058868,7.496465236811,12.463845830135764,9.249610674321147,9.56018275875633,0.3105720844351829
l96_nx40_complete_state_v1_traj_125,125,9.458283326267171,0.9656386025564242,6.689935748906002,12.320353446855412,9.412905076207503,9.503617304863367,0.09071222865586392
l96_nx40_complete_state_v1_traj_126,126,9.278097099271283,1.072000716978596,7.015738420833429,12.957384837651432,9.203975123403719,9.35214676101605,0.14817163761233054
l96_nx40_complete_state_v1_traj_127,127,9.463369234823562,0.8939519273442788,7.236135982167144,12.33590980276342,9.366048283829269,9.560595238548595,0.1945469547193266
l96_nx40_complete_state_v1_traj_128,128,9.591680324243535,0.9629255111742,7.32890593766773,13.35619382425323,9.723325538124769,9.460163544717311,-0.26316199340745783
l96_nx40_complete_state_v1_traj_129,129,9.461764823390052,0.9211895290341999,7.145531511160579,12.022561334330351,9.361935092140463,9.561497159779881,0.19956206763941786
l96_nx40_complete_state_v1_traj_130,130,9.287100365200315,0.8521864445289772,7.195999295650023,11.575626145512249,9.428966390745478,9.145372745533733,-0.2835936452117451
l96_nx40_complete_state_v1_traj_131,131,9.449120800927876,0.8799370519735907,7.252660824082051,12.271417623011311,9.635882183034616,9.262541625047586,-0.3733405579870297
l96_nx40_complete_state_v1_traj_132,132,9.604226087334515,0.9083247857534975,6.914611327672067,11.728364353847983,9.740543039070458,9.46804212774661,-0.27250091132384746
l96_nx40_complete_state_v1_traj_133,133,9.274239434321657,0.9632020278556553,6.115154605151546,11.91834171872841,9.41037831762315,9.138233369442903,-0.27214494818024804
l96_nx40_complete_state_v1_traj_134,134,9.497436570626414,1.0103578527549,6.397337393666789,12.17359004397687,9.617048456507984,9.377941379267662,-0.23910707724032143
l96_nx40_complete_state_v1_traj_135,135,9.473958736325704,0.9936630456608924,7.117468039885833,12.32949021349204,9.400482682640023,9.547363106056565,0.14688042341654217
l96_nx40_complete_state_v1_traj_136,136,9.370471724191137,1.0342424295923571,6.190918856004766,12.65396271389903,9.296948933385307,9.443922785444961,0.14697385205965396
l96_nx40_complete_state_v1_traj_137,137,9.502246431152246,0.9491938181269157,6.699571756922007,12.152384428031997,9.543244062056722,9.461288797936458,-0.0819552641202641
l96_nx40_complete_state_v1_traj_138,138,9.208891571870105,0.8538733748273054,7.032742889983086,11.260423808663507,9.331363517914937,9.086539110650685,-0.24482440726425203
l96_nx40_complete_state_v1_traj_139,139,9.313090308222952,0.9619639150497014,6.476979341671459,13.098321310982666,9.405265835157502,9.221004708631758,-0.1842611265257439
l96_nx40_complete_state_v1_traj_140,140,9.38316043409158,1.0331384277799953,7.149273752443946,13.37556660680045,9.24785940364022,9.518329463537627,0.27047005989740747
l96_nx40_complete_state_v1_traj_141,141,9.412626021597555,0.9524390418864072,6.896179242062409,12.822937474643357,9.648651361300567,9.176830950518644,-0.47182041078192327
l96_nx40_complete_state_v1_traj_142,142,9.320503969212805,0.9150613297510815,6.554084423420711,11.566127479176265,9.261072466055683,9.379877490415618,0.11880502435993456
l96_nx40_complete_state_v1_traj_143,143,9.466014389353345,0.8888391163435508,7.1816223896463,12.174674733107036,9.388927973267329,9.543025599179767,0.15409762591243847
l96_nx40_complete_state_v1_traj_144,144,9.222058569787905,0.8878203039448295,6.970201239848682,11.953101028546664,9.022676344060429,9.421246276270766,0.39856993221033754
l96_nx40_complete_state_v1_traj_145,145,9.274602512060783,0.9027558703014641,6.9755318690833645,11.992517836859276,9.275808883212491,9.273397317856539,-0.0024115653559526606
l96_nx40_complete_state_v1_traj_146,146,9.381050814175747,0.7847982595953077,6.995728767242236,11.568835631611778,9.36957125873494,9.39251917005028,0.02294791131533991
l96_nx40_complete_state_v1_traj_147,147,9.458288394942924,0.8852026044895334,6.569371186331637,11.61266359923766,9.481270769349795,9.43532844236474,-0.045942326985054294
